"cast_id","gender","id","name","order","movie_id","title","genres","budget","revenue","vote_count","vote_average","popularity","runtime","release_date","genre_order"
"1","Male","141","David Carradine",0,16159,"Sundown: The Vampire in Retreat","Comedy",2800000,0,15,6,1.578122,104,1989-05-18,1
"6","Female","83390","Anne Helm",0,27496,"Nightmare in Wax","Horror",0,0,3,5,0.91329,98,1969-05-14,1
"1","Male","7124","Ray Milland",0,185495,"Terror in the Wax Museum","Horror",0,0,5,5.9,0.698608,93,1973-05-02,1
"4","Male","271982","Grande Otelo",0,68173,"Jungle Freaks","Comedy",0,0,11,6.8,0.377849,110,1969-09-03,1
"1","Female","1136289","Vai Au-Harehoe",0,178687,"616: Paranormal Incident","Horror",0,0,8,3.1,1.445628,83,2013-02-12,1
"4","Female","18228","Juliet Berto",0,51205,"Joy of Learning","Drama",0,0,2,7.5,0.074827,95,1969-07-12,1
"4","Male","20176","Kris Lemche",0,169865,"The Frankenstein Theory","Fiction",0,0,31,4.4,3.944932,87,2013-03-01,1
"10","Male","85969","Emraan Hashmi",0,38440,"Gangster","Crime",0,0,12,6.5,0.720185,117,2006-04-28,1
"2","Male","86302","Sunny Deol",0,236007,"Naksha","Action",0,0,1,4,0.083143,0,2006-09-07,1
"1","Male","80178","Benz Antoine",0,20182,"Alien Abduction: Incident in Lake County","Drama",0,0,29,5.9,3.726699,93,1998-01-20,1
"2","Female","85470","Kangana Ranaut",0,46432,"Woh Lamhe","Drama",0,0,3,5,0.429974,0,2006-09-26,1
"0","Male","85730","Sunil Shetty",0,347807,"Fight Club: Members Only","Action",0,0,2,2.5,0.109991,140,2006-02-17,1
"2","Male","86212","Rahul Bose",0,59362,"Pyaar Ke Side Effects","Comedy",0,0,3,6.3,0.160698,132,2006-09-15,1
"1","Male","84957","Ritesh Deshmukh",0,20494,"Malamaal Weekly","Comedy",0,204,9,4.7,1.479018,138,2006-03-10,1
"1","Male","78245","Shahid Kapoor",0,20145,"36 China Town","Comedy",0,0,11,5.5,1.029823,147,2006-05-05,1
"1","Female","85035","Bipasha Basu",0,20092,"Corporate","Drama",0,0,5,6.8,0.737303,142,2006-07-07,1
"2","Male","100646","William Bumiller",0,28389,"Death Spa","Horror",0,0,17,4.7,1.796689,88,1988-01-01,1
"1","Male","3853","Börje Ahlstedt",0,47723,"In the Presence of a Clown","Drama",0,0,5,7.6,0.460518,119,1997-11-01,1
"1","Male","15048","Robby Benson",0,118727,"The Life & Adventures of Santa Claus","Animation",0,0,2,7.5,0.635649,80,2000-10-30,1
"2","Female","8742","Ingrid Thulin",0,49782,"Night Games","Drama",0,0,6,6.3,0.378035,105,1966-09-12,1
"1","Female","83011","Laura Christensen",0,16010,"Life Hits","Drama",0,0,6,6.5,0.509359,93,2006-07-03,1
"1002","Male","931658","Makena Diop",0,85087,"Dreams of Dust","Drama",0,0,2,8.5,0.110208,86,2008-01-30,1
"2","Female","100033","Françoise Rosay",0,238436,"The Robber Symphony","Music",0,0,0,0,0.001951,136,1937-07-01,1
"2","Female","7673","Bonnie Bedelia",0,107019,"The Strange Vengeance of Rosalie","Drama",0,0,1,5,0.000431,107,1972-06-16,1
"2","Male","3129","Tim Roth",0,337104,"Chronic","Drama",0,0,16,5.3,2.858077,93,2015-10-21,1
"4","Male","32128","Richard Greene",0,30345,"The Black Castle","Mystery",0,0,7,6.7,1.674452,82,1952-12-15,1
"12","Male","3090","Richard Conte",0,47149,"Highway Dragnet","Crime",0,0,4,5.6,0.17056,70,1954-01-27,1
"6","Male","81179","Frank Lovejoy",0,49498,"The Crooked Web","Crime",0,0,4,5.8,0.443842,77,1955-11-30,1
"1","Male","5202","Kostja Ullmann",0,100017,"Hounded","Drama",0,0,7,4.8,2.964103,87,2006-08-06,1
"2","Male","51325","Jérémie Renier",0,36296,"Work Hard, Play Hard","Drama",0,0,5,5.5,0.892913,99,2004-01-01,1
"2","Male","15397","Lino Ventura",0,70967,"Last Known Address","Crime",0,0,8,7.1,0.057547,0,1970-07-25,1
"3","Male","26887","Francis Huster",0,105033,"The Sewers of Paradise","Action",0,0,4,6,0.126553,85,1979-03-14,1
"2","Male","15397","Lino Ventura",0,71630,"Le Ruffian","Adventure",0,0,6,6.7,0.242037,0,1983-01-12,1
"2","Female","212815","Laura Birn",0,145909,"Promise","Drama",0,0,2,5.5,0.368474,108,2005-09-15,1
"2","Male","27012","Robert Ginty",0,89921,"White Fire","Action",0,0,5,6.1,0.232757,84,1984-07-05,1
"1","Male","35070","Akshay Kumar",0,20294,"Welcome","Action",0,36500000,26,6.5,1.520963,160,2007-12-21,1
"1","Female","83591","Ayesha Takia",0,36204,"No Smoking","Foreign",0,0,7,6,1.129091,160,2007-10-26,1
"1","Male","53974","Shreyas Talpade",0,20454,"Dil Dosti Etc","Drama",0,0,2,6.5,0.074111,106,2007-09-28,1
"1004","Male","85969","Emraan Hashmi",0,59904,"The Train: Some Lines Shoulder Never Be Crossed...","Action",0,0,1,5,0.087513,134,2007-06-07,1
"4","Male","85969","Emraan Hashmi",0,22448,"Awarapan","Action",6e+06,0,10,6.3,1.28015,126,2007-06-29,1
"1","Male","85891","Tusshar Kapoor",0,159434,"Good Boy, Bad Boy","Comedy",4,0,3,3,0.558837,115,2007-05-10,1
"1","Male","43416","Vinay Pathak",0,15411,"Bheja Fry","Comedy",0,0,11,7.4,0.985705,95,2007-04-13,1
"1","Male","53674","Sharman Joshi",0,19418,"Dhol","Comedy",0,0,7,5.9,0.877038,145,2007-09-14,1
"2","Female","73937","Judith Godrèche",0,66537,"The Disenchanted","Drama",0,0,6,5,3.723832,78,1990-10-31,1
"1","Male","85063","Imran Khan",0,14467,"Jaane Tu... Ya Jaane Na","Comedy",2300000,11100000,37,6.7,1.970054,155,2008-07-04,1
"1","Female","53975","Deepika Padukone",0,15864,"Bachna Ae Haseeno","Comedy",2400000,9600000,20,6.5,1.921026,153,2008-08-14,1
"1","Female","77234","Priyanka Chopra",0,19624,"Fashion","Drama",5e+06,0,28,5.9,1.671997,178,2008-10-29,1
"1","Male","52971","John Abraham",0,14071,"Dostana","Comedy",1e+07,2e+07,42,6.4,2.532958,142,2008-11-13,1
"4","Male","85889","Arshad Warsi",0,20832,"Krazzy 4","Comedy",0,8e+06,8,4.5,1.37762,116,2008-04-11,1
"1","Male","35780","Amitabh Bachchan",0,15974,"Bhoothnath","Comedy",0,0,29,6.3,1.284459,151,2008-05-09,1
"1","Male","42803","Ajay Devgn",0,23848,"Halla Bol","Drama",0,0,5,5.2,2.561425,150,2008-01-11,1
"1","Male","42803","Ajay Devgn",0,14546,"Golmaal Returns","Comedy",0,0,14,4.3,5.674992,135,2008-10-29,1
"1","Male","85969","Emraan Hashmi",0,25510,"Jannat","Crime",0,0,9,5.1,0.361991,0,2008-01-01,1
"3","Male","35747","Saif Ali Khan",0,14193,"Tashan","Action",0,0,9,3.9,0.868335,148,2008-04-25,1
"1","Male","88593","Himesh Reshammiya",0,55376,"Karzzzz","Action",0,0,3,1.3,0.177779,142,2008-10-17,1
"2","Male","6217","Anupam Kher",0,21822,"Y.M.I. - Yeh Mera India","Drama",0,0,0,0,0.751366,0,2009-08-28,1
"1","Male","72795","Josef Abrhám",0,36919,"Waiter, Scarper!","Comedy",0,0,8,7,0.118324,88,1981-01-01,1
"2","Male","4720","Kanye West",0,106414,"We Were Once a Fairytale","Action",0,0,0,0,0.014741,11,2008-06-17,1
"0","Female","3052","Rachel Griffiths",0,371462,"Mammal","Drama",0,0,1,10,0.274712,99,2016-04-01,1
"3","Male","2778","Dennis Hopper",0,126563,"The American Dreamer","Documentary",0,0,5,6,0.726015,90,1971-04-01,1
"1","Male","7817","Antoine Monot Jr.",0,73775,"The Quiet Love","Drama",0,0,3,6,0.154847,0,2005-11-22,1
"1","Male","13022","Tom Berenger",0,65280,"Body Language","Romance",0,0,0,0,0.005517,120,1995-07-22,1
"24","Female","54996","Graziella Moretto",0,8444,"Domésticas","Comedy",0,0,5,6.2,0.208379,90,2001-01-25,1
"2","Male","13275","Tadanobu Asano",0,95240,"My God, My God, Why Hast Thou Forsaken Me?","Drama",0,0,7,7.1,0.260891,107,2005-05-18,1
"2","Female","25789","Eleonora Rossi Drago",0,88395,"Violent Summer","Drama",0,0,10,6.7,0.906731,100,1959-11-13,1
"1","Female","58151","Elisa Donovan",0,69016,"Eve's Christmas","Drama",0,0,3,4.5,0.191866,96,2004-12-06,1
"0","Female","135374","Nene Otsuka",0,83299,"Female","Comedy",0,0,3,5.7,0.115966,118,2005-01-01,1
"1","Female","14632","Dana Vávrová",0,10129,"Herbstmilch","Drama",0,0,0,0,0.02205,111,1989-01-19,1
"2","Female","124072","Sophie Cattani",0,40522,"I’m Glad My Mother Is Alive","Drama",0,0,4,6.3,0.271272,90,2009-09-30,1
"2","Male","56024","Jean Dujardin",0,52538,"Mariages !","Comedy",0,0,27,5.1,1.803989,0,2004-04-21,1
"4","Male","116924","Mahesh Babu",0,80276,"Dookudu","Action",0,0,8,5.3,0.468642,174,2011-09-23,1
"3","Male","116924","Mahesh Babu",0,83889,"Businessman","Action",0,0,9,6.9,0.663859,140,2012-01-13,1
"1","Male","116924","Mahesh Babu",0,23381,"Pokiri","Action",0,0,8,6.5,0.631275,163,2006-04-27,1
"1","Male","116924","Mahesh Babu",0,56986,"Khaleja","Action",0,0,7,5.9,0.368497,170,2010-10-07,1
"2","Male","116924","Mahesh Babu",0,37172,"Athadu","Action",0,0,7,6.6,0.668636,172,2005-08-10,1
"1","Male","116924","Mahesh Babu",0,94965,"Okkadu","Drama",0,0,4,6.3,0.309449,145,2003-01-15,1
"2","Male","2","Mark Hamill",0,48315,"Time Runner","Fiction",0,0,5,4.6,0.706342,90,1993-03-17,1
"2","Male","237048","Pawan Kalyan",0,224061,"Atharintiki Daaredi","Action",0,0,10,6.6,0.915895,169,2013-09-27,1
"4","Male","237048","Pawan Kalyan",0,111836,"Gabbar Singh","Action",7e+06,1.6e+07,6,5.1,0.795228,136,2012-05-11,1
"2","Male","108215","Allu Arjun",0,262227,"Race Gurram","Action",0,0,6,6,0.910767,162,2014-04-11,1
"2","Male","237048","Pawan Kalyan",0,138667,"Cameraman Ganga Tho Rambabu","Drama",0,0,4,4.9,0.27824,140,2012-10-17,1
"1","Male","237048","Pawan Kalyan",0,80539,"Panjaa","Action",6,0,6,5.5,0.260921,156,2011-12-09,1
"1","Male","108215","Allu Arjun",0,125835,"Julayi","Comedy",0,0,9,5.4,0.943387,160,2012-08-09,1
"1001","Male","237045","Prabhas",0,79210,"Chatrapathi","Action",0,0,3,4.5,0.240434,158,2005-09-30,1
"4","Male","146935","Ravi Teja",0,40909,"Vikramarkudu","Action",0,0,7,5.5,0.345523,140,2006-06-23,1
"5","Female","1488053","Alexis Peterman",0,349135,"Roboshark","Action",0,0,12,4.7,1.448969,87,2015-07-23,1
"1","Male","5445","Zinedine Soualem",0,196907,"L'ange de goudron","Drama",0,0,0,0,0.043688,0,2001-08-23,1
"2","Male","22383","Franco Nero",0,104927,"The Third Eye","Horror",0,0,2,6,0.102133,98,1966-06-11,1
"1","Male","85454","Kunal Khemu",0,19980,"99","Comedy",3e+06,6600000,5,5.6,0.328668,141,2009-05-15,1
"1","Male","35070","Akshay Kumar",0,18673,"8 X 10 Tasveer","Thriller",0,0,5,4.2,1.099309,119,2009-04-03,1
"2","Male","16972","Sergi López",0,52073,"La maison","Drama",0,0,0,0,0.179017,95,2007-08-22,1
"2","Male","45152","Olivier Gourmet",0,76099,"The Colonel","Crime",3900000,0,1,5,0.076146,110,2006-11-15,1
"3","Male","42803","Ajay Devgn",0,24603,"All The Best","Action",7500000,0,12,6,1.071906,144,2009-10-16,1
"1","Female","44649","Violante Placido",0,138449,"Ora o mai più","Comedy",0,0,2,7,0.073046,96,2003-01-01,1
"1","Female","9824","Diane Kruger",0,67509,"Lily Sometimes","Drama",2300000,0,15,5.9,0.726152,103,2010-12-01,1
"3","Male","85668","Vivek Oberoi",0,78701,"Kisna: The Warrior Poet","Drama",0,0,3,6.7,0.176189,170,2005-01-21,1
"8","Male","32673","Richard Harrison",0,8144,"Dig Your Grave Friend... Sabata's Coming","Western",0,0,0,0,0.005954,88,1971-04-02,1
"11","Male","31350","Craig Hill",0,141010,"And the Crows Will Dig Your Grave","Western",0,0,0,0,6.2e-05,82,1971-08-11,1
"1","Male","31351","Paul Naschy",0,77257,"Exorcismo","Horror",0,0,2,7.5,0.605524,90,1975-03-10,1
"7","Female","15201","Gillian Hills",0,28812,"The Killer Wore Gloves","Thriller",0,0,2,5.5,0.088333,90,1974-08-05,1
"1","Female","1922","Catherine Zeta-Jones",0,332721,"Dad's Army","Comedy",0,0,83,4.7,6.558944,100,2016-02-05,1
"4","Male","1547209","Kwak Si-yang",0,256103,"Night Flight","Drama",0,0,11,7.8,0.779126,134,2014-02-09,1
"6","Male","42802","Salman Khan",0,44425,"Dabangg","Action",9370000,0,49,5.9,4.810413,130,2010-09-09,1
"4","Male","35070","Akshay Kumar",0,44565,"Khatta Meetha","Comedy",7500000,1e+07,10,5.1,0.494047,155,2010-07-23,1
"10","Male","42803","Ajay Devgn",0,44978,"Golmaal 3","Comedy",1e+07,0,17,5,0.910979,155,2010-11-05,1
"1","Male","42803","Ajay Devgn",0,34144,"Dear Guest, When Will You Leave?","Comedy",3750000,5e+06,9,6.2,0.597058,155,2010-02-26,1
"1","Male","85668","Vivek Oberoi",0,49028,"Rakht Charitra","Action",390000,0,7,5.4,0.253908,123,2010-10-21,1
"5","Male","173827","Stephen Markle",0,112947,"984: Prisoner of the Future","Drama",0,0,0,0,0.002647,76,1982-08-22,1
"2","Female","9627","Isabella Ragonese",0,79836,"Il giorno in più","Comedy",0,0,24,6.2,1.273677,0,2011-12-02,1
"4","Male","7124","Ray Milland",0,61540,"The Girl in the Yellow Pajamas","Mystery",0,0,3,6.8,0.271397,103,1977-12-31,1
"13","Male","165425","Sendhil Ramamurthy",0,61203,"Shor in the City","Crime",0,0,9,6.5,0.661642,107,2011-04-28,1
"1003","Male","76793","Irrfan Khan",0,56901,"Yeh Saali Zindagi","Thriller",0,0,6,4.8,0.516803,130,2011-02-04,1
"1","Female","35776","Rani Mukerji",0,53569,"No One Killed Jessica","Crime",0,0,21,6.5,0.785505,136,2011-01-07,1
"1","Male","42802","Salman Khan",0,73582,"Bodyguard","Action",130,8,29,5.2,2.402032,130,2011-08-31,1
"1","Male","35070","Akshay Kumar",0,61400,"Thank You","Comedy",13100000,4100000,16,5.7,1.417392,140,2011-04-08,1
"1","Male","85027","Aftab Shivdasani",0,158519,"1920: Evil Returns","Horror",0,0,5,5.4,0.931118,120,2012-11-02,1
"1","Male","55064","Shiney Ahuja",0,84240,"Ghost","Horror",0,0,1,4.5,0.059593,0,2012-01-13,1
"1","Male","37457","Jean Lefebvre",0,78377,"Idiot in Paris","Comedy",0,0,2,6,1.288713,90,1967-03-22,1
"21","Male","549520","Elliott Tittensor",0,141679,"Spike Island","Comedy",0,0,31,6.8,6.556092,96,2012-10-11,1
"2","Female","60561","MoNique",0,287322,"Blackbird","Drama",0,0,10,5.4,0.934827,99,2014-02-16,1
"2","Female","108018","Mariko Okada",0,105833,"Farewell to the Summer Light","Drama",0,0,3,8,0.210024,96,1968-12-31,1
"2","Male","1078750","Costel Cascaval",0,123707,"Next Stop Paradise","Crime",0,0,7,8,0.237125,99,1998-09-09,1
"1","Male","34259","Jean-Yves Berteloot",0,227481,"Trench of Hope","Drama",0,0,2,8,0.411336,110,2003-11-10,1
"2","Male","2565","Yves Montand",0,105572,"Three Seats for the 26th","Romance",0,0,2,6.5,0.232116,106,1988-11-23,1
"2","Male","45751","Pierre Bokma",0,135362,"The chosen","Drama",1e+06,0,2,5.3,0.32369,92,2006-06-02,1
"1","Male","76547","Aksel Hennie",0,18508,"Uno","Drama",0,0,10,6.8,1.220097,103,2004-09-10,1
"3","Male","209781","Roman Wilhelmi",0,185354,"The War of the Worlds: Next Century","Fiction",0,0,4,6.5,0.242601,96,1981-09-29,1
"3","Male","2758","Timothy Carey",0,41039,"The World's Greatest Sinner","Drama",0,0,2,6.5,0.082675,82,1962-06-01,1
"1","Male","21177","Thierry Lhermitte",0,64935,"A Private Affair","Crime",0,0,4,4.1,0.718978,0,2002-04-30,1
"2","Female","19163","Virginie Ledoyen",0,78539,"All About Love","Drama",0,0,3,5.8,0.693538,90,2001-04-11,1
"1","Female","87345","Rifka Lodeizen",0,75179,"Escort","Foreign",0,0,3,6.3,0.6812,0,2006-05-27,1
"1","Female","77707","Christina Lindberg",0,72615,"Exposed","Drama",0,0,12,5.1,3.449513,90,1971-08-23,1
"2","Male","89670","Stan Laurel",0,50861,"Berth Marks","Comedy",0,0,14,7.1,0.797932,19,1929-06-01,1
"7","Male","67015","Michael Gross",0,16123,"100 Million BC","Fiction",0,0,26,3.1,2.312713,85,2008-07-29,1
"2","Male","12497","Farley Granger",0,197788,"Behave Yourself!","Comedy",0,0,5,6.3,1.365193,81,1951-03-15,1
"1","Male","4001","Simon Callow",0,14814,"Chemical Wedding","Horror",0,0,8,5.8,1.744769,106,2008-05-04,1
"12","Male","11492","Clark Gable",0,37311,"Band of Angels","Adventure",0,0,7,5,1.570377,125,1957-08-03,1
"4","Male","16897","Sidney Poitier",0,193177,"The Lost Man","Drama",0,0,0,0,0.430623,122,1969-07-11,1
"5","Male","223286","Irandhir Santos",0,288286,"The History of Eternity","Drama",0,0,4,8.3,0.172293,121,2014-07-26,1
"1","Male","1275702","Sakis Rouvas",0,173421,"Alter Ego","Drama",0,0,2,4.5,0.075118,99,2007-05-09,1
"2","Male","1818","Paul Winfield",0,43077,"Gordon's War","Action",0,0,0,0,0.000785,90,1973-08-09,1
"1","Male","1118194","Vidyut Jamwal",0,185640,"Commando - A One Man Army","Action",0,0,11,6,1.703768,119,2013-04-11,1
"2","Male","35070","Akshay Kumar",0,228355,"Boss","Action",0,0,23,5.5,1.368442,143,2013-10-16,1
"1","Male","85889","Arshad Warsi",0,177358,"Jolly LLB","Comedy",0,0,21,6.9,0.839911,135,2013-03-15,1
"3","Female","1034471","Parineeti Chopra",0,209410,"Shuddh Desi Romance","Comedy",0,0,29,5.7,1.417692,141,2013-09-06,1
"2","Male","85969","Emraan Hashmi",0,186747,"Ek Thi Daayan","Drama",0,0,8,5.6,0.960239,135,2013-04-19,1
"23","Male","11683","Zdeněk Svěrák",0,50294,"Kooky","Adventure",0,0,11,6.8,0.563405,95,2010-05-19,1
"2","Female","118125","Katja Schuurman",0,37602,"Oysters at Nam Kee's","Drama",0,0,5,4.6,0.457576,104,2002-09-05,1
"6","Female","5644","Alexandra Maria Lara",0,180970,"Offset","Drama",0,0,0,0,0.443846,110,2006-07-20,1
"2","Male","83752","Tommy Cooper",0,18879,"The Plank","Comedy",0,0,9,6.4,0.95992,55,1967-06-09,1
"1","Female","11684","Libuše Šafránková",0,84030,"Prince and the Evening Star","Adventure",0,0,5,5.4,0.006195,86,1979-09-30,1
"3","Male","1248","Brian Cox",0,54560,"Directed by Andrei Tarkovsky","Documentary",0,0,2,7,0.017296,102,1988-09-23,1
"1","Male","16940","Jeremy Irons",0,53524,"Danny, The Champion of the World","Drama",0,0,8,4.9,0.583021,99,1989-04-29,1
"5","Male","24379","Bernard Blier",0,21070,"The Seventh Juror","Crime",0,0,12,6.6,1.632324,90,1962-04-16,1
"3","Female","12851","Ally Sheedy",0,38553,"Shelter Island","Thriller",0,0,4,4.5,0.422043,85,2003-02-01,1
"1","Male","37244","Franz Dinda",0,36292,"Teenage Angst","Drama",0,0,2,5.3,0.253047,63,2008-01-01,1
"2","Female","2173","Valentina Vargas",0,219166,"Die Tigerin","Drama",0,0,0,0,1.173119,0,1992-01-01,1
"1","Male","47177","Jørgen Langhelle",0,115383,"Wolf Summer","Adventure",0,0,9,5.4,1.505651,87,2003-02-28,1
"2","Male","112572","Ernie F. Orsatti",0,88580,"The Acid Eaters","Drama",0,0,3,5,0.107058,62,1968-02-01,1
"2","Male","229424","Stéphane Gagnon",0,16423,"Love and Magnets","Drama",0,0,6,6,0.44057,91,2004-10-01,1
"0","Female","955","Penélope Cruz",0,280840,"Ma Ma","Drama",0,1137421,36,5.9,2.54364,111,2015-09-11,1
"1","Male","6497","Naseeruddin Shah",0,248698,"Dedh Ishqiya","Comedy",0,0,10,7,1.396518,152,2014-01-10,1
"3","Male","1108117","Sidharth Malhotra",0,251626,"She Smiles, She’s Snared!","Comedy",0,0,25,6.6,1.739309,141,2014-02-07,1
"0","Female","1108120","Alia Bhatt",0,259720,"2 States","Comedy",0,0,46,6.4,2.196257,149,2014-04-17,1
"1","Female","224731","Clara Lago",0,348537,"Spanish Affair 2","Comedy",4500000,0,126,5.3,4.941645,106,2015-11-20,1
"2","Male","73035","Paul Johansson",0,222890,"Stonados","Fiction",0,0,14,4.1,0.98076,90,2013-08-31,1
"1","Male","4489","Steve Oedekerk",0,14962,"Thumb Wars: The Phantom Cuticle","Comedy",0,0,16,6.8,1.12808,29,1999-11-02,1
"1","Male","4489","Steve Oedekerk",0,26743,"Thumbtanic","Comedy",0,0,8,6.4,0.871762,26,2000-07-07,1
"1","Female","45749","Thekla Reuten",0,50658,"Bella Bettien","Crime",0,0,1,6.4,0.207304,102,2002-04-17,1
"3","Female","118125","Katja Schuurman",0,37600,"Cool!","Drama",0,0,3,3.3,0.122083,89,2004-09-16,1
"2","Male","238001","Kirk Harris",0,52088,"Intoxicating","Drama",0,0,3,5.8,0.219621,103,2003-07-01,1
"1","Male","36171","Brent Carver",0,9608,"The Legend of Sleepy Hollow","Drama",0,0,3,4.8,0.721164,105,1999-10-23,1
"1","Female","110548","Kristin Fairlie",0,33371,"The Little Bear Movie","Animation",0,0,2,6,0.082116,75,2001-08-07,1
"2","Female","13506","Willeke van Ammelrooy",0,90503,"Mira","Drama",0,0,2,6.3,0.000578,95,1971-03-04,1
"2","Female","104939","Marie Liljedahl",0,45047,"The Seduction of Inga","Drama",0,0,1,5,0.086545,85,1968-10-18,1
"2","Male","81253","Ananda Everingham",0,50583,"Red Eagle","Action",0,0,9,5.8,1.175345,130,2010-10-07,1
"1","Male","45152","Olivier Gourmet",0,153541,"Robert Mitchum Est Mort","Comedy",0,0,3,7,0.392611,0,2011-04-13,1
"2","Female","19189","Elizabeth Berkley",0,97138,"Student Seduction","Drama",0,0,2,5,0.312089,120,2003-05-05,1
"2","Male","28896","Jack Wouterse",0,29101,"Too Fat Too Furious","Comedy",4200000,0,15,6.2,1.148274,100,2005-02-03,1
"3","Male","67091","Tomorowo Taguchi",0,191385,"Prisoner/Terrorist","Drama",0,0,0,0,0.004948,113,2007-02-02,1
"2","Female","87000","Raisa Ryazanova",0,14482,"Baba Yaga","Foreign",0,0,1,6,0.378382,74,1971-06-03,1
"3","Male","77529","Peter Frödin",0,15838,"Sunshine Barry & the Disco Worms","Animation",0,0,12,5.2,0.639577,79,2008-09-07,1
"4","Female","62001","Dee Wallace",0,61863,"Invisible Mom","Comedy",0,0,1,3,0.080736,91,1997-05-20,1
"2","Male","170638","Dan Cortese",0,49877,"Locusts: The 8th Plague","Drama",0,0,7,4.7,0.295443,88,2005-11-12,1
"1002","Female","231075","Mary Carey",0,46333,"Pervert!","Comedy",0,0,21,5.6,1.05556,81,2005-02-12,1
"2","Female","43708","Kim van Kooten",0,24285,"Phileine Says Sorry","Comedy",4170000,0,9,5.5,0.970785,95,2003-10-09,1
"2","Female","72949","Brigitte Sy",0,65885,"Emergency Kisses","Drama",0,0,3,7.3,0.003553,90,1989-05-31,1
"4","Female","235210","Essy Persson",0,161827,"I, a Woman","Drama",0,0,2,8.8,0.16036,95,1965-09-17,1
"1","Male","39959","Vlad Ivanov",0,147698,"Crulic - The Path to Beyond","Animation",292,0,7,7.3,1.179559,73,2011-10-21,1
"2","Male","232020","Emil Horváth",0,60948,"On the Comet","Adventure",0,0,6,5.6,0.937762,74,1970-10-09,1
"3","Male","15086","Nicolas Bro",0,95385,"Beast","Drama",0,0,2,6.5,0.567637,83,2011-10-15,1
"1002","Male","25347","Lorànt Deutsch",0,67941,"Max & Co","Adventure",0,0,2,6.8,0.42801,76,2007-09-08,1
"3","Male","42627","James Wilby",0,28642,"It's Gradiva Who Is Calling You","Drama",0,0,10,7.2,2.082789,115,2006-09-07,1
"4","Male","5576","Val Kilmer",0,102858,"The Fourth Dimension","Drama",0,0,3,5,0.446731,108,2012-06-27,1
"7","Female","86742","Tatyana Barysheva",0,42647,"The Twelve Months","Animation",0,0,8,4.2,0.597861,55,1956-12-30,1
"5","Male","56861","Tony Leung Ka-Fai",0,45490,"Okinawa Rendez-vous","Drama",0,0,0,0,0.018393,100,2000-07-28,1
"2","Male","72769","Gianni Di Gregorio",0,297288,"Good for Nothing","Comedy",0,0,6,6.5,1.109136,87,2014-10-23,1
"3","Male","11160","Danny Trejo",0,24235,"Champion","Documentary",0,0,6,6.2,1.969006,81,2005-03-12,1
"3","Male","3359","Laurence Olivier",0,43833,"Q Planes","Comedy",0,0,3,5.2,0.441487,82,1939-06-20,1
"9","Male","20959","Louis Gossett Jr.",0,5256,"Momentum","Action",0,0,3,6.2,1.418634,88,2003-03-26,1
"22","Male","39757","Fabian",0,42789,"Ride the Wild Surf","Comedy",0,0,6,4.6,0.597132,101,1964-01-01,1
"2","Female","1624","Cheng Pei-Pei",0,156007,"The Flying Dagger","Action",0,0,6,5.8,1.512402,0,1969-06-18,1
"8","Female","25787","Ava Gardner",0,96935,"The Naked Maja","Adventure",0,0,0,0,0.588101,111,1958-12-20,1
"2","Male","244430","Alexander Fu Sheng",0,186881,"Treasure Hunters","Action",0,0,4,7.1,1.075427,104,1981-07-09,1
"1","Male","30111","Bud Abbott",0,49092,"Who Done It?","Comedy",0,0,7,6.9,0.584151,77,1942-11-06,1
"2","Female","227317","Gloria Guida",0,98025,"The Teasers","Comedy",0,0,12,5.5,1.374672,82,1975-10-31,1
"1","Female","23229","Carice van Houten",0,57768,"I Embrace You With 1000 Arms","Drama",0,0,4,6.3,0.382448,110,2006-03-09,1
"4","Female","933322","Lyudmila Yefymenko",0,254902,"A Story of the Forest: Mavka","Drama",0,0,2,10,0.239236,83,1980-07-23,1
"2","Male","86841","Sergei Martinson",0,239536,"The Golden Key","Adventure",0,0,2,6,0.117004,72,1939-12-20,1
"0","Male","53674","Sharman Joshi",0,361131,"Hate Story 3","Drama",0,0,12,6.5,0.834148,126,2015-04-12,1
"2","Male","35323","Jacques Villeret",0,64437,"L'Été en pente douce","Drama",0,0,5,6.8,0.217835,0,1987-04-29,1
"22","Female","94188","Kyoko Kishida",0,45205,"Wool 100%","Animation",0,0,3,5.8,0.129738,99,2006-01-01,1
"2","Male","110598","Adrian Grønnevik Smith",0,33407,"Twigson","Adventure",0,0,2,3.5,0.229765,75,2009-10-16,1
"13","Male","84751","Kim Kang-woo",0,256316,"Tabloid Truth","Crime",0,0,9,5,0.618248,121,2014-02-20,1
"2","Male","72782","Toni Servillo",0,121998,"It Was the Son","Comedy",2100000,0,17,6.9,0.94537,90,2012-09-01,1
"2","Female","47754","Rita Tushingham",0,140008,"The Leather Boys","Drama",0,0,5,6.8,0.351614,108,1964-03-08,1
"2","Male","148037","Jr NTR",0,80281,"Oosaravelli","Action",0,0,6,5.7,0.978568,165,2011-10-06,1
"1","Female","115654","Anna Nicole Smith",0,42911,"Skyscraper","Action",0,0,10,4,0.925896,96,1996-02-29,1
"2","Male","36913","Luc Merenda",0,137599,"Action","Drama",121,0,5,3.8,1.12006,121,1980-01-04,1
"1","Female","117296","Claudia Koll",0,37265,"All Ladies Do It","Comedy",0,0,159,3.8,4.258331,93,1992-02-21,1
"3","Female","27391","Anna Galiena",0,30301,"Black Angel","Drama",0,0,12,5.6,1.621973,128,2002-04-12,1
